日時,アレイ,札幌→大通り,大通り→札幌,合計
2019-04-01T11:15:00+09:00,J5,561,603,1164
2019-04-01T11:30:00+09:00,J1,1179,1298,2477
2019-04-01T11:30:00+09:00,J2,566,617,1183
2019-04-01T11:30:00+09:00,J3,1062,990,2052
2019-04-01T11:30:00+09:00,J4,620,767,1387
2019-04-01T11:30:00+09:00,J5,588,634,1222
2019-04-01T11:45:00+09:00,J1,1223,1325,2548
2019-04-01T11:45:00+09:00,J2,780,637,1417
2019-04-01T11:45:00+09:00,J3,875,743,1618
2019-04-01T11:45:00+09:00,J4,632,830,1462
2019-04-01T11:45:00+09:00,J5,689,655,1344
2019-04-01T12:00:00+09:00,J1,1200,1311,2511
2019-04-01T12:00:00+09:00,J2,869,641,1510
2019-04-01T12:00:00+09:00,J3,812,824,1636
2019-04-01T12:00:00+09:00,J4,681,776,1457
2019-04-01T12:00:00+09:00,J5,702,683,1385
2019-04-01T12:15:00+09:00,J1,1088,1257,2345
2019-04-01T12:15:00+09:00,J2,933,618,1551
2019-04-01T12:15:00+09:00,J3,903,809,1712
2019-04-01T12:15:00+09:00,J4,712,727,1439
2019-04-01T12:15:00+09:00,J5,667,624,1291
2019-04-01T12:30:00+09:00,J1,1136,1246,2382
2019-04-01T12:30:00+09:00,J2,914,567,1481
2019-04-01T12:30:00+09:00,J3,1001,923,1924
2019-04-01T12:30:00+09:00,J4,587,687,1274
2019-04-01T12:30:00+09:00,J5,462,491,953
2019-04-01T12:45:00+09:00,J1,1109,1298,2407
2019-04-01T12:45:00+09:00,J2,920,716,1636
2019-04-01T12:45:00+09:00,J3,939,967,1906
2019-04-01T12:45:00+09:00,J4,655,714,1369
2019-04-01T12:45:00+09:00,J5,382,410,792
2019-04-01T13:00:00+09:00,J1,1096,1284,2380
2019-04-01T13:00:00+09:00,J2,951,744,1695
2019-04-01T13:00:00+09:00,J3,1024,935,1959
2019-04-01T13:00:00+09:00,J4,655,727,1382
2019-04-01T13:00:00+09:00,J5,392,436,828
2019-04-01T13:15:00+09:00,J1,1019,1298,2317
2019-04-01T13:15:00+09:00,J2,967,777,1744
2019-04-01T13:15:00+09:00,J3,985,946,1931
2019-04-01T13:15:00+09:00,J4,670,721,1391
2019-04-01T13:15:00+09:00,J5,384,446,830
2019-04-01T13:30:00+09:00,J1,1165,1267,2432
2019-04-01T13:30:00+09:00,J2,930,739,1669
2019-04-01T13:30:00+09:00,J3,954,1044,1998
2019-04-01T13:30:00+09:00,J4,732,791,1523
2019-04-01T13:30:00+09:00,J5,370,458,828
2019-04-01T13:45:00+09:00,J1,1103,1198,2301
2019-04-01T13:45:00+09:00,J2,967,736,1703
2019-04-01T13:45:00+09:00,J3,874,951,1825
2019-04-01T13:45:00+09:00,J4,764,736,1500
2019-04-01T13:45:00+09:00,J5,402,504,906
2019-04-01T14:00:00+09:00,J1,1050,1189,2239
2019-04-01T14:00:00+09:00,J2,968,726,1694
2019-04-01T14:00:00+09:00,J3,1031,906,1937
2019-04-01T14:00:00+09:00,J4,701,802,1503
2019-04-01T14:00:00+09:00,J5,442,471,913
2019-04-01T14:15:00+09:00,J1,1118,1301,2419
2019-04-01T14:15:00+09:00,J2,956,764,1720
2019-04-01T14:15:00+09:00,J3,1009,968,1977
2019-04-01T14:15:00+09:00,J4,732,845,1577
2019-04-01T14:15:00+09:00,J5,427,428,855
2019-04-01T14:30:00+09:00,J1,1086,1227,2313
2019-04-01T14:30:00+09:00,J2,905,751,1656
2019-04-01T14:30:00+09:00,J3,1007,965,1972
2019-04-01T14:30:00+09:00,J4,767,735,1502
2019-04-01T14:30:00+09:00,J5,389,426,815
2019-04-01T14:45:00+09:00,J1,1050,1262,2312
2019-04-01T14:45:00+09:00,J2,892,842,1734
2019-04-01T14:45:00+09:00,J3,925,981,1906
2019-04-01T14:45:00+09:00,J4,747,671,1418
2019-04-01T14:45:00+09:00,J5,416,392,808
2019-04-01T15:00:00+09:00,J1,1095,1268,2363
2019-04-01T15:00:00+09:00,J2,882,822,1704
2019-04-01T15:00:00+09:00,J3,965,1020,1985
2019-04-01T15:00:00+09:00,J4,706,724,1430
2019-04-01T15:00:00+09:00,J5,463,392,855
2019-04-01T15:15:00+09:00,J1,1114,1313,2427
2019-04-01T15:15:00+09:00,J2,789,978,1767
2019-04-01T15:15:00+09:00,J3,1099,1149,2248
2019-04-01T15:15:00+09:00,J4,763,790,1553
2019-04-01T15:15:00+09:00,J5,457,443,900
2019-04-01T15:30:00+09:00,J1,1092,1321,2413
2019-04-01T15:30:00+09:00,J2,824,931,1755
2019-04-01T15:30:00+09:00,J3,1195,1110,2305
2019-04-01T15:30:00+09:00,J4,739,709,1448
2019-04-01T15:30:00+09:00,J5,464,419,883
2019-04-01T15:45:00+09:00,J1,1122,1315,2437
2019-04-01T15:45:00+09:00,J2,805,829,1634
2019-04-01T15:45:00+09:00,J3,1126,1006,2132
2019-04-01T15:45:00+09:00,J4,710,676,1386
2019-04-01T15:45:00+09:00,J5,517,436,953
2019-04-01T16:00:00+09:00,J1,1133,1353,2486
2019-04-01T16:00:00+09:00,J2,679,694,1373
2019-04-01T16:00:00+09:00,J3,1220,933,2153
2019-04-01T16:00:00+09:00,J4,626,681,1307
2019-04-01T16:00:00+09:00,J5,481,456,937
2019-04-01T16:15:00+09:00,J1,1136,1329,2465
2019-04-01T16:15:00+09:00,J2,717,788,1505
2019-04-01T16:15:00+09:00,J3,1201,995,2196
2019-04-01T16:15:00+09:00,J4,712,742,1454
2019-04-01T16:15:00+09:00,J5,490,419,909
2019-04-01T16:30:00+09:00,J1,1070,1248,2318
2019-04-01T16:30:00+09:00,J2,667,784,1451
2019-04-01T16:30:00+09:00,J3,1166,890,2056
2019-04-01T16:30:00+09:00,J4,728,760,1488
2019-04-01T16:30:00+09:00,J5,490,486,976
2019-04-01T16:45:00+09:00,J1,1081,1196,2277
2019-04-01T16:45:00+09:00,J2,646,750,1396
2019-04-01T16:45:00+09:00,J3,1176,885,2061
2019-04-01T16:45:00+09:00,J4,650,733,1383
2019-04-01T16:45:00+09:00,J5,508,513,1021
2019-04-01T17:00:00+09:00,J1,1163,1314,2477
2019-04-01T17:00:00+09:00,J2,720,856,1576
2019-04-01T17:00:00+09:00,J3,1287,1064,2351
2019-04-01T17:00:00+09:00,J4,659,672,1331
2019-04-01T17:00:00+09:00,J5,543,559,1102
2019-04-01T17:15:00+09:00,J1,1174,1362,2536
2019-04-01T17:15:00+09:00,J2,775,943,1718
2019-04-01T17:15:00+09:00,J3,1367,1022,2389
2019-04-01T17:15:00+09:00,J4,818,794,1612
2019-04-01T17:15:00+09:00,J5,563,571,1134
2019-04-01T17:30:00+09:00,J1,1078,1353,2431
2019-04-01T17:30:00+09:00,J2,799,934,1733
2019-04-01T17:30:00+09:00,J3,1299,1064,2363
2019-04-01T17:30:00+09:00,J4,953,879,1832
2019-04-01T17:30:00+09:00,J5,565,613,1178
2019-04-01T17:45:00+09:00,J1,1142,1368,2510
2019-04-01T17:45:00+09:00,J2,779,983,1762
2019-04-01T17:45:00+09:00,J3,1427,1074,2501
2019-04-01T17:45:00+09:00,J4,934,803,1737
2019-04-01T17:45:00+09:00,J5,537,573,1110
2019-04-01T18:00:00+09:00,J1,1201,1402,2603
2019-04-01T18:00:00+09:00,J2,847,1050,1897
2019-04-01T18:00:00+09:00,J3,1427,1130,2557
2019-04-01T18:00:00+09:00,J4,886,753,1639
2019-04-01T18:00:00+09:00,J5,535,555,1090
2019-04-01T18:15:00+09:00,J1,1221,1363,2584
2019-04-01T18:15:00+09:00,J2,787,971,1758
2019-04-01T18:15:00+09:00,J3,1394,1049,2443
2019-04-01T18:15:00+09:00,J4,875,801,1676
2019-04-01T18:15:00+09:00,J5,560,548,1108
2019-04-01T18:30:00+09:00,J1,1192,1283,2475
2019-04-01T18:30:00+09:00,J2,798,829,1627
2019-04-01T18:30:00+09:00,J3,1247,888,2135
2019-04-01T18:30:00+09:00,J4,858,818,1676
2019-04-01T18:30:00+09:00,J5,512,486,998
2019-04-01T18:45:00+09:00,J1,1168,1281,2449
2019-04-01T18:45:00+09:00,J2,687,833,1520
2019-04-01T18:45:00+09:00,J3,1113,902,2015
2019-04-01T18:45:00+09:00,J4,825,727,1552
2019-04-01T18:45:00+09:00,J5,425,507,932
2019-04-01T19:00:00+09:00,J1,1147,1209,2356
2019-04-01T19:00:00+09:00,J2,687,844,1531
2019-04-01T19:00:00+09:00,J3,1195,898,2093
2019-04-01T19:00:00+09:00,J4,843,819,1662
2019-04-01T19:00:00+09:00,J5,468,470,938
2019-04-01T19:15:00+09:00,J1,1068,1249,2317
2019-04-01T19:15:00+09:00,J2,745,1029,1774
2019-04-01T19:15:00+09:00,J3,1137,897,2034
2019-04-01T19:15:00+09:00,J4,832,878,1710
2019-04-01T19:15:00+09:00,J5,492,485,977
2019-04-01T19:30:00+09:00,J1,1063,1282,2345
2019-04-01T19:30:00+09:00,J2,676,893,1569
2019-04-01T19:30:00+09:00,J3,1107,865,1972
2019-04-01T19:30:00+09:00,J4,840,813,1653
2019-04-01T19:30:00+09:00,J5,467,467,934
2019-04-01T19:45:00+09:00,J1,1071,1243,2314
2019-04-01T19:45:00+09:00,J2,602,716,1318
2019-04-01T19:45:00+09:00,J3,964,807,1771
2019-04-01T19:45:00+09:00,J4,758,803,1561
2019-04-01T19:45:00+09:00,J5,457,398,855
2019-04-01T20:00:00+09:00,J1,1034,1376,2410
2019-04-01T20:00:00+09:00,J2,630,781,1411
2019-04-01T20:00:00+09:00,J3,1008,884,1892
2019-04-01T20:00:00+09:00,J4,732,809,1541
2019-04-01T20:00:00+09:00,J5,474,423,897
2019-04-01T20:15:00+09:00,J1,1038,1189,2227
2019-04-01T20:15:00+09:00,J2,596,767,1363
2019-04-01T20:15:00+09:00,J3,949,772,1721
2019-04-01T20:15:00+09:00,J4,783,836,1619
2019-04-01T20:15:00+09:00,J5,397,404,801
2019-04-01T20:30:00+09:00,J1,1038,1284,2322
2019-04-01T20:30:00+09:00,J2,583,679,1262
2019-04-01T20:30:00+09:00,J3,967,790,1757
2019-04-01T20:30:00+09:00,J4,797,775,1572
2019-04-01T20:30:00+09:00,J5,414,391,805
2019-04-01T20:45:00+09:00,J1,993,1168,2161
2019-04-01T20:45:00+09:00,J2,623,673,1296
2019-04-01T20:45:00+09:00,J3,865,758,1623
2019-04-01T20:45:00+09:00,J4,805,762,1567
2019-04-01T20:45:00+09:00,J5,408,352,760
2019-04-01T21:00:00+09:00,J1,1010,1127,2137
2019-04-01T21:00:00+09:00,J2,566,618,1184
2019-04-01T21:00:00+09:00,J3,829,659,1488
2019-04-01T21:00:00+09:00,J4,784,786,1570
2019-04-01T21:00:00+09:00,J5,421,372,793
2019-04-01T21:15:00+09:00,J1,1069,1265,2334
2019-04-01T21:15:00+09:00,J2,831,786,1617
2019-04-01T21:15:00+09:00,J3,942,703,1645
2019-04-01T21:15:00+09:00,J4,728,829,1557
2019-04-01T21:15:00+09:00,J5,411,384,795
2019-04-01T21:30:00+09:00,J1,1027,1163,2190
2019-04-01T21:30:00+09:00,J2,738,662,1400
2019-04-01T21:30:00+09:00,J3,850,714,1564
2019-04-01T21:30:00+09:00,J4,641,813,1454
2019-04-01T21:30:00+09:00,J5,397,349,746
2019-04-01T21:45:00+09:00,J1,993,1201,2194
2019-04-01T21:45:00+09:00,J2,761,828,1589
2019-04-01T21:45:00+09:00,J3,780,684,1464
2019-04-01T21:45:00+09:00,J4,704,812,1516
2019-04-01T21:45:00+09:00,J5,416,418,834
2019-04-01T22:00:00+09:00,J1,988,1149,2137
2019-04-01T22:00:00+09:00,J2,767,678,1445
2019-04-01T22:00:00+09:00,J3,818,658,1476
2019-04-01T22:00:00+09:00,J4,688,761,1449
2019-04-01T22:00:00+09:00,J5,395,361,756
2019-04-01T22:15:00+09:00,J1,1028,1270,2298
2019-04-01T22:15:00+09:00,J2,653,653,1306
2019-04-01T22:15:00+09:00,J3,740,650,1390
2019-04-01T22:15:00+09:00,J4,666,729,1395
2019-04-01T22:15:00+09:00,J5,441,406,847
2019-04-01T22:30:00+09:00,J1,1039,1166,2205
2019-04-01T22:30:00+09:00,J2,723,650,1373
2019-04-01T22:30:00+09:00,J3,752,634,1386
2019-04-01T22:30:00+09:00,J4,659,742,1401
2019-04-01T22:30:00+09:00,J5,456,422,878
2019-04-01T22:45:00+09:00,J1,1070,1121,2191
2019-04-01T22:45:00+09:00,J2,726,577,1303
2019-04-01T22:45:00+09:00,J3,715,636,1351
2019-04-01T22:45:00+09:00,J4,674,754,1428
2019-04-01T22:45:00+09:00,J5,487,461,948
2019-04-01T23:00:00+09:00,J1,1042,1144,2186
2019-04-01T23:00:00+09:00,J2,808,712,1520
2019-04-01T23:00:00+09:00,J3,664,592,1256
2019-04-01T23:00:00+09:00,J4,629,803,1432
2019-04-01T23:00:00+09:00,J5,458,468,926
2019-04-01T23:15:00+09:00,J1,1068,1054,2122
2019-04-01T23:15:00+09:00,J2,779,659,1438
2019-04-01T23:15:00+09:00,J3,667,593,1260
2019-04-01T23:15:00+09:00,J4,651,799,1450
2019-04-01T23:15:00+09:00,J5,478,517,995
2019-04-01T23:30:00+09:00,J1,924,1049,1973
2019-04-01T23:30:00+09:00,J2,808,648,1456
2019-04-01T23:30:00+09:00,J3,661,605,1266
2019-04-01T23:30:00+09:00,J4,597,735,1332
2019-04-01T23:30:00+09:00,J5,513,521,1034
2019-04-01T23:45:00+09:00,J1,892,1008,1900
2019-04-01T23:45:00+09:00,J2,752,625,1377
2019-04-01T23:45:00+09:00,J3,593,610,1203
2019-04-01T23:45:00+09:00,J4,597,695,1292
2019-04-01T23:45:00+09:00,J5,465,484,949
2019-04-02T00:00:00+09:00,J1,737,769,1506
2019-04-02T00:00:00+09:00,J2,720,669,1389
2019-04-02T00:00:00+09:00,J3,501,526,1027
2019-04-02T00:00:00+09:00,J4,540,691,1231
2019-04-02T00:00:00+09:00,J5,553,530,1083
2019-04-02T00:15:00+09:00,J1,536,667,1203
2019-04-02T00:15:00+09:00,J2,705,590,1295
2019-04-02T00:15:00+09:00,J3,744,664,1408
2019-04-02T00:15:00+09:00,J4,680,747,1427
2019-04-02T00:15:00+09:00,J5,583,567,1150
2019-04-02T00:30:00+09:00,J1,394,332,726
2019-04-02T00:30:00+09:00,J2,645,531,1176
2019-04-02T00:30:00+09:00,J3,802,734,1536
2019-04-02T00:30:00+09:00,J4,835,708,1543
2019-04-02T00:30:00+09:00,J5,526,497,1023
2019-04-02T00:45:00+09:00,J1,429,329,758
2019-04-02T00:45:00+09:00,J2,694,558,1252
2019-04-02T00:45:00+09:00,J3,844,740,1584
2019-04-02T00:45:00+09:00,J4,700,713,1413
2019-04-02T00:45:00+09:00,J5,487,576,1063
2019-04-02T05:45:00+09:00,J1,903,794,1697
2019-04-02T05:45:00+09:00,J2,731,784,1515
2019-04-02T05:45:00+09:00,J3,957,745,1702
2019-04-02T05:45:00+09:00,J4,718,748,1466
2019-04-02T05:45:00+09:00,J5,449,403,852
2019-04-02T06:00:00+09:00,J1,843,865,1708
2019-04-02T06:00:00+09:00,J2,734,763,1497
2019-04-02T06:00:00+09:00,J3,1078,837,1915
2019-04-02T06:00:00+09:00,J4,763,748,1511
2019-04-02T06:00:00+09:00,J5,481,468,949
2019-04-02T06:15:00+09:00,J1,896,922,1818
2019-04-02T06:15:00+09:00,J2,820,763,1583
2019-04-02T06:15:00+09:00,J3,1028,878,1906
2019-04-02T06:15:00+09:00,J4,814,706,1520
2019-04-02T06:15:00+09:00,J5,533,534,1067
2019-04-02T06:30:00+09:00,J1,985,1059,2044
2019-04-02T06:30:00+09:00,J2,830,776,1606
2019-04-02T06:30:00+09:00,J3,958,875,1833
2019-04-02T06:30:00+09:00,J4,708,690,1398
2019-04-02T06:30:00+09:00,J5,487,504,991
2019-04-02T06:45:00+09:00,J1,987,1041,2028
2019-04-02T06:45:00+09:00,J2,825,741,1566
2019-04-02T06:45:00+09:00,J3,838,840,1678
2019-04-02T06:45:00+09:00,J4,776,738,1514
2019-04-02T06:45:00+09:00,J5,604,588,1192
2019-04-02T07:00:00+09:00,J1,995,1098,2093
2019-04-02T07:00:00+09:00,J2,824,783,1607
2019-04-02T07:00:00+09:00,J3,869,857,1726
2019-04-02T07:00:00+09:00,J4,919,820,1739
2019-04-02T07:00:00+09:00,J5,617,624,1241
2019-04-02T07:15:00+09:00,J1,985,1077,2062
2019-04-02T07:15:00+09:00,J2,920,729,1649
2019-04-02T07:15:00+09:00,J3,732,778,1510
2019-04-02T07:15:00+09:00,J4,913,903,1816
2019-04-02T07:15:00+09:00,J5,621,646,1267
2019-04-02T07:30:00+09:00,J1,1087,1156,2243
2019-04-02T07:30:00+09:00,J2,832,763,1595
2019-04-02T07:30:00+09:00,J3,1181,1123,2304
2019-04-02T07:30:00+09:00,J4,912,924,1836
2019-04-02T07:30:00+09:00,J5,610,592,1202
2019-04-02T07:45:00+09:00,J1,1255,1232,2487
2019-04-02T07:45:00+09:00,J2,841,639,1480
2019-04-02T07:45:00+09:00,J3,1214,1170,2384
2019-04-02T07:45:00+09:00,J4,874,1020,1894
2019-04-02T07:45:00+09:00,J5,701,657,1358
2019-04-02T08:00:00+09:00,J1,1420,1339,2759
2019-04-02T08:00:00+09:00,J2,981,754,1735
2019-04-02T08:00:00+09:00,J3,1436,1347,2783
2019-04-02T08:00:00+09:00,J4,764,1077,1841
2019-04-02T08:00:00+09:00,J5,686,693,1379
2019-04-02T08:15:00+09:00,J1,1480,1320,2800
2019-04-02T08:15:00+09:00,J2,1277,835,2112
2019-04-02T08:15:00+09:00,J3,1396,1470,2866
2019-04-02T08:15:00+09:00,J4,743,1164,1907
2019-04-02T08:15:00+09:00,J5,546,659,1205
2019-04-02T08:30:00+09:00,J1,1498,1348,2846
2019-04-02T08:30:00+09:00,J2,1057,681,1738
2019-04-02T08:30:00+09:00,J3,1264,1447,2711
2019-04-02T08:30:00+09:00,J4,698,1067,1765
2019-04-02T08:30:00+09:00,J5,583,572,1155
2019-04-02T08:45:00+09:00,J1,1346,1276,2622
2019-04-02T08:45:00+09:00,J2,898,598,1496
2019-04-02T08:45:00+09:00,J3,1193,1207,2400
2019-04-02T08:45:00+09:00,J4,633,935,1568
2019-04-02T08:45:00+09:00,J5,531,581,1112
2019-04-02T09:00:00+09:00,J1,1235,1267,2502
2019-04-02T09:00:00+09:00,J2,802,661,1463
2019-04-02T09:00:00+09:00,J3,997,1008,2005
2019-04-02T09:00:00+09:00,J4,668,878,1546
2019-04-02T09:00:00+09:00,J5,577,556,1133
2019-04-02T09:15:00+09:00,J1,1231,1142,2373
2019-04-02T09:15:00+09:00,J2,759,574,1333
2019-04-02T09:15:00+09:00,J3,980,866,1846
2019-04-02T09:15:00+09:00,J4,765,901,1666
2019-04-02T09:15:00+09:00,J5,407,452,859
2019-04-02T09:30:00+09:00,J1,1247,1156,2403
2019-04-02T09:30:00+09:00,J2,746,591,1337
2019-04-02T09:30:00+09:00,J3,916,929,1845
2019-04-02T09:30:00+09:00,J4,761,954,1715
2019-04-02T09:30:00+09:00,J5,354,397,751
2019-04-02T09:45:00+09:00,J1,1185,1181,2366
2019-04-02T09:45:00+09:00,J2,686,650,1336
2019-04-02T09:45:00+09:00,J3,1016,963,1979
2019-04-02T09:45:00+09:00,J4,644,839,1483
2019-04-02T09:45:00+09:00,J5,386,332,718
2019-04-02T10:00:00+09:00,J1,1183,1250,2433
2019-04-02T10:00:00+09:00,J2,625,616,1241
2019-04-02T10:00:00+09:00,J3,941,904,1845
2019-04-02T10:00:00+09:00,J4,740,862,1602
2019-04-02T10:00:00+09:00,J5,330,351,681
2019-04-02T10:15:00+09:00,J1,1249,1195,2444
2019-04-02T10:15:00+09:00,J2,748,666,1414
2019-04-02T10:15:00+09:00,J3,1045,916,1961
2019-04-02T10:15:00+09:00,J4,661,810,1471
2019-04-02T10:15:00+09:00,J5,335,303,638
2019-04-02T10:30:00+09:00,J1,1201,1281,2482
2019-04-02T10:30:00+09:00,J2,679,634,1313
2019-04-02T10:30:00+09:00,J3,937,936,1873
2019-04-02T10:30:00+09:00,J4,655,896,1551
2019-04-02T10:30:00+09:00,J5,368,355,723
2019-04-02T10:45:00+09:00,J1,1223,1233,2456
2019-04-02T10:45:00+09:00,J2,752,624,1376
2019-04-02T10:45:00+09:00,J3,954,950,1904
2019-04-02T10:45:00+09:00,J4,716,887,1603
2019-04-02T10:45:00+09:00,J5,315,334,649
2019-04-02T11:00:00+09:00,J1,1137,1242,2379
2019-04-02T11:00:00+09:00,J2,617,591,1208
2019-04-02T11:00:00+09:00,J3,1043,958,2001
2019-04-02T11:00:00+09:00,J4,670,841,1511
2019-04-02T11:00:00+09:00,J5,346,361,707
2019-04-02T11:15:00+09:00,J1,1216,1361,2577
2019-04-02T11:15:00+09:00,J2,738,776,1514
2019-04-02T11:15:00+09:00,J3,1157,983,2140
2019-04-02T11:15:00+09:00,J4,662,880,1542
2019-04-02T11:15:00+09:00,J5,548,623,1171
2019-04-02T11:30:00+09:00,J1,1158,1268,2426
2019-04-02T11:30:00+09:00,J2,638,660,1298
2019-04-02T11:30:00+09:00,J3,1167,1051,2218
2019-04-02T11:30:00+09:00,J4,682,923,1605
2019-04-02T11:30:00+09:00,J5,720,685,1405
2019-04-02T11:45:00+09:00,J1,1200,1355,2555
2019-04-02T11:45:00+09:00,J2,693,745,1438
2019-04-02T11:45:00+09:00,J3,1227,1192,2419
